path,line,text
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,67,data.json must never be overwritten with partial content.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,68,data.json must preserve existing valid entries on partial script failure.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,69,data.json schema must be forward-compatible.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,70,data.json must include both remote and local image paths.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,71,data.json must include normalized streaming links only.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,72,data.json must include explicit flags for missing assets.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,73,data.json must include stable IDs used by UI routing.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,74,data.json must preserve ordering used by calendar rendering.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,76,Calendar month header must appear exactly once.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,78,Calendar cards must never render without images.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,79,Calendar cards must respect calendar-specific sizing rules.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,80,Calendar cards must include icon strip.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,81,Calendar cards must include runtime where available.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,82,Calendar cards must support DPAD navigation.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,83,Calendar cards must not collapse spacing dynamically.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,85,Shows view must preserve alphabetical ordering rules.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,86,Shows view must preserve filter state across navigation.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,87,Shows view must reuse season/episode card components.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,88,Shows view must not duplicate layout logic.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,89,Shows view must display TMDB ID suffix.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,90,Shows view must display runtime.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,91,Shows view must display streaming icons consistently.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,93,Movies view must preserve poster aspect ratios.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,94,Movies view must not reuse show-specific layouts.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,95,Movies view must include icon strip.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,96,Movies view must include runtime.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,97,Movies view must include streaming links from data.json only.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,98,Movies view must support DPAD navigation identically to Shows view.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,100,Live TV tab must always exist even if data source is empty.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,101,Live TV tab must never hard-fail workflow.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,102,Live TV view must render placeholder state.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,105,"Live TV missing file must log warning, not error."
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,107,Config tab must exist in navigation.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,108,Config tab must expose current data build metadata.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,109,Config tab must expose configuration values.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,110,Config tab must not mutate data.json directly.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,111,Config tab must be read-only unless explicitly enabled.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,112,Config tab must expose image sizing parameters.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,113,Config tab must expose streaming base URLs.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,114,Config tab must expose service names.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,115,Config tab must expose cache settings.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,116,Config tab must not break static-site constraints.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,118,Popups must reuse card layouts from parent views.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,119,Popups must include icon strip.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,120,Popups must include runtime.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,121,Popups must include TMDB ID suffix.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,122,Popups must preserve focus when opened.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,123,Popups must restore focus when closed.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,124,Popups must isolate scroll context.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,125,Popups must not affect background layout.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,126,Popups must not re-render underlying views.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,129,Icon strip must appear on cards and popups.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,130,Icon strip must never be conditionally omitted.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,131,Logo mapping must be config-driven.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,132,Logo mapping must be deterministic.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,133,Missing logos must render fallback placeholder.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,134,Logo resolution must not vary by view.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,137,Scripts must download only missing images.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,138,Scripts must not re-download existing images.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,139,Scripts must preserve previously cached images.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,140,UI must always prefer local images.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,142,Image paths must be written to data.json explicitly.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,143,Image sizing rules differ by view and must be preserved.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,146,Streaming base URLs must be configurable.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,147,Streaming links must be normalized in scripts.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,148,Streaming links must be per-episode where applicable.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,149,Streaming links must be written to data.json.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,150,UI must not construct streaming URLs.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,152,Scripts must validate input lists before execution.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,153,Scripts must not exit hard on optional inputs.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,154,Scripts must log structured errors.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,155,Scripts must perform atomic writes.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,156,Scripts must schema-validate output before overwrite.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,157,Scripts must not delete prior valid data on failure.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,158,Scripts must coordinate with workflow expectations.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,160,Workflow must validate presence of required input files.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,161,Workflow must tolerate optional input files.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,162,Workflow must fail on empty data.json.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,163,Workflow must fail on schema mismatch.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,164,Workflow must prevent silent success.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,165,Workflow must log explicit failure reasons.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,166,Workflow must trigger on config changes.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,167,Workflow must guard against regression commits.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,171,DPAD behavior must match keyboard behavior.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,172,DPAD navigation must work on TV remotes.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,173,Focus must never be lost on popup open/close.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,174,Focus must be predictable and stable.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,177,Spacing must be consistent and predictable.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,183,Errors must be user-readable.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,184,Errors must reference specific missing data.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,185,Errors must never be generic.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,186,Errors must not crash UI.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,187,Errors must not break navigation.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,188,Errors must not hide other UI elements.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,192,"Fixes must always be maximal, never minimal."
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,193,Dropping features is forbidden.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,195,Assistant must never “improve” architecture.
docs/_archive/20260321_191334/chat_exports/actual text of the ChatGPT responsesQ1-Q5.txt,196,Assistant must never invent new structures.
